entity_id,canonical_name,greek_name,tradition,entity_type,category,primary_domains,tags,cult_scope,primary_period,evidence_confidence,review_status,inclusion_basis,earth_association_score,chthonic_flag,serpent_flag,short_note
ENT_PROIOXIS,Proioxis,,Greek,Daimon/personification,Daimones/personifications,proioxis,daimon;personification,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Personified abstraction or daimon; details require row-level review.
ENT_PSEUDOLOGOI,Pseudologoi,,Greek,Daimon/personification,Daimones/personifications,pseudologoi,daimon;personification,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Personified abstraction or daimon; details require row-level review.
ENT_NEREUS,Nereus,,Greek,Sea god,Sea gods and sea nymphs,old man of sea; prophecy,sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_DORIS,Doris,,Greek,Oceanid/sea goddess,Sea gods and sea nymphs,sea bounty; mother of Nereids,sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_THAUMAS,Thaumas,,Greek,Sea god,Sea gods and sea nymphs,wonders of sea,sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_PHORCYS,Phorcys,,Greek,Sea god,Sea gods and sea nymphs,sea depths; sea monsters,sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_CETO,Ceto,,Greek,Sea goddess,Sea gods and sea nymphs,sea monsters,sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_EURYBIA_SEA,Eurybia Sea,,Greek,Sea goddess,Sea gods and sea nymphs,sea power,sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_TRITON,Triton,,Greek,Sea god,Sea gods and sea nymphs,sea messenger; conch,sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_PROTEUS,Proteus,,Greek,Sea god,Sea gods and sea nymphs,prophecy; shapechanging,sea;oracle,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_GLAUCUS,Glaucus,,Greek,Sea god/deified mortal,Sea gods and sea nymphs,sea prophecy; fishermen,sea;apotheosis,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_PALAEMON,Palaemon,,Greek,Sea god/deified child,Sea gods and sea nymphs,sailor protection,sea;apotheosis,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_LEUCOTHEA,Leucothea,,Greek,Sea goddess/deified mortal,Sea gods and sea nymphs,sea rescue; sailor protection,sea;apotheosis,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_THETIS,Thetis,,Greek,Nereid,Sea gods and sea nymphs,sea nymph; mother of Achilles,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_AMPHITRITE,Amphitrite,,Greek,Nereid/sea queen,Sea gods and sea nymphs,sea; queen of sea,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_GALATEA,Galatea,,Greek,Nereid,Sea gods and sea nymphs,sea nymph,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_PSAMATHE,Psamathe,,Greek,Nereid,Sea gods and sea nymphs,sand shore; sea nymph,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_CYMODOCE,Cymodoce,,Greek,Nereid,Sea gods and sea nymphs,waves; sea nymph,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_DYNAMENE,Dynamene,,Greek,Nereid,Sea gods and sea nymphs,power of sea,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_PHERUSA,Pherusa,,Greek,Nereid,Sea gods and sea nymphs,carrying power of sea,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_PROTO,Proto,,Greek,Nereid,Sea gods and sea nymphs,first sea nymph,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_ACTAEA,Actaea,,Greek,Nereid,Sea gods and sea nymphs,shore sea nymph,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_DOTO,Doto,,Greek,Nereid,Sea gods and sea nymphs,sea nymph,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_EUARNE,Euarne,,Greek,Nereid,Sea gods and sea nymphs,sea nymph,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_HIPPONOE,Hipponoe,,Greek,Nereid,Sea gods and sea nymphs,sea nymph,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_NESO,Neso,,Greek,Nereid,Sea gods and sea nymphs,island sea nymph,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_THALIA_NEREID,Thalia Nereid,,Greek,Nereid,Sea gods and sea nymphs,sea nymph,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_EUDORA_NEREID,Eudora Nereid,,Greek,Nereid,Sea gods and sea nymphs,sea nymph,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_SAO,Sao,,Greek,Nereid,Sea gods and sea nymphs,safety at sea,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_SPEIO,Speio,,Greek,Nereid,Sea gods and sea nymphs,sea caves,nereid;sea;cave,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,1,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_GLAUCE,Glauce,,Greek,Nereid,Sea gods and sea nymphs,blue-green sea,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_CYMOTHOE,Cymothoe,,Greek,Nereid,Sea gods and sea nymphs,swift waves,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_MELITE,Melite,,Greek,Nereid,Sea gods and sea nymphs,calm sea,nereid;sea,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,0,FALSE,FALSE,Sea divinity or Nereid/related sea being.
ENT_ACHELOOS,Acheloos,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_ALPHEUS,Alpheus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_PENEUS,Peneus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_SCAMANDER,Scamander,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_SIMOEIS,Simoeis,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_CEPHISSUS,Cephissus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_EUROTAS,Eurotas,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_INACHUS,Inachus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_LADON,Ladon,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_ASOPUS,Asopus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_SPERCHEIOS,Spercheios,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_HEBRUS,Hebrus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_ERIDANUS,Eridanus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_NILE,Nile,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_STRYMON,Strymon,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_AESAR,Aesar,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_ACHELOUS_MINOR,Achelous Minor,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_ACHERON_RIVER,Acheron River,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_AESEPUS,Aesepus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_AXIUS,Axius,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_CAICUS,Caicus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_CLADEUS,Cladeus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_CYDNUS,Cydnus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_EVENUS,Evenus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_ERYMANTHUS,Erymanthus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_GRANICUS,Granicus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_ILISSUS,Ilissus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_ISMENUS,Ismenus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_MAEANDER,Maeander,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_MELES,Meles,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_NESSUS,Nessus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_SANGARIUS,Sangarius,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_SATNIOEIS,Satnioeis,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_TITARESIUS,Titaresius,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_XANTHUS,Xanthus,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_THERMODON,Thermodon,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_PARTHENIUS,Parthenius,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_RHESUS_RIVER,Rhesus River,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_PHASIS,Phasis,,Greek,River god/Potamos,River gods,river; freshwater; local geography,potamos;freshwater;local cult potential,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,4,FALSE,FALSE,Named river-god/Potamos; some rows may need place disambiguation.
ENT_AGANIPPE,Aganippe,,Greek,Naiad,Nymphs and nature spirits,spring; inspiration,naiad;spring,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_AMALTHEIA,Amaltheia,,Greek,Nymph/goat nurse,Nymphs and nature spirits,nurse of Zeus; mount Ida,nymph;mountain,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_AEGINA,Aegina,,Greek,Nymph,Nymphs and nature spirits,island/lineage; local heroine,nymph;place,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_ARETHUSA,Arethusa,,Greek,Naiad,Nymphs and nature spirits,spring; freshwater,naiad;spring,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_CYRENE,Cyrene,,Greek,Nymph,Nymphs and nature spirits,hunting; city foundation,nymph;wilds,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_DAPHNE,Daphne,,Greek,Naiad/nymph,Nymphs and nature spirits,laurel; wilderness,nymph;tree,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_ECHO,Echo,,Greek,Oread,Nymphs and nature spirits,mountains; sound,oread;mountain,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_SYRINX,Syrinx,,Greek,Nymph,Nymphs and nature spirits,reeds; Pan myth,nymph;wetlands,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_DIRCE,Dirce,,Greek,Nymph,Nymphs and nature spirits,spring; Thebes,nymph;spring,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_SALMACIS,Salmacis,,Greek,Naiad,Nymphs and nature spirits,spring; transformation,naiad;spring,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_CALYPSO,Calypso,,Greek,Nymph,Nymphs and nature spirits,island; concealment,nymph;island,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_MAIA,Maia,,Greek,Pleiad nymph,Nymphs and nature spirits,mother of Hermes; mountain cave,pleiad;nymph;cave,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,5,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_ELECTRA_OCEANID,Electra Oceanid,,Greek,Oceanid,Nymphs and nature spirits,cloud/water nymph,oceanid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_METIS,Metis,,Greek,Oceanid/Titaness,Nymphs and nature spirits,counsel; wisdom,oceanid;titaness,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_EURYNOME_OCEANID,Eurynome Oceanid,,Greek,Oceanid,Nymphs and nature spirits,meadows/water nymph,oceanid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_CLYMENE_OCEANID,Clymene Oceanid,,Greek,Oceanid,Nymphs and nature spirits,water nymph,oceanid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
ENT_ASIA,Asia,,Greek,Oceanid,Nymphs and nature spirits,region/name; water nymph,oceanid,Greek world,Archaic-Classical/Roman reception,B,candidate_verified_name,Literary attestation in classical/mythographic tradition; cult evidence varies by entity.,2,FALSE,FALSE,"Nymph/nature-spirit entry; many are literary, local, or collective categories rather than universal cult deities."
